id,code,name
hr_medical_disease_206,206,Alte anemii de nutritie
hr_medical_disease_207,207,Anemia datorita tulburarilor enzimatice
hr_medical_disease_208,208,Thalassemia
hr_medical_disease_209,209,Afectiuni cu hematii falciforme (drepanocitoze)
hr_medical_disease_210,210,Alte anemii hemolitice ereditare
hr_medical_disease_211,211,Anemia hemolitica dobandita
hr_medical_disease_212,212,Aplazia medulara dobandita pura (eritroblastopenia)
hr_medical_disease_213,213,Alte aplazii medulare
hr_medical_disease_214,214,Anemia posthemoragica acuta
hr_medical_disease_215,215,Alte anemii
hr_medical_disease_216,216,Coagularea intravasculara diseminata (sindromul de defibrinare)
hr_medical_disease_217,217,Carenta ereditara in factorul VIII
hr_medical_disease_218,218,Carenta ereditara in factorul IX
hr_medical_disease_219,219,Alte anomalii de coagulare
hr_medical_disease_220,220,Purpura si alte afectiuni hemoragice
hr_medical_disease_221,221,Agranulocitoza
hr_medical_disease_222,222,Tulburari functionale ale polinuclearelor neutrofile
hr_medical_disease_223,223,Alte anomalii ale leucocitelor
hr_medical_disease_224,224,Bolile splinei
hr_medical_disease_225,225,Alte boli ale sangelui si ale organelor hematopoietice
hr_medical_disease_226,226,Unele boli ale tesutului limforeticular si ale sistemului reticulo-histocitar
hr_medical_disease_227,227,Imunodeficienta cu predominarea anomaliilor de anticorpi
hr_medical_disease_228,228,Imunodeficiente combinate
hr_medical_disease_229,229,Deficit imunitar asociat altor anomalii majore
hr_medical_disease_230,230,Imunodeficienta comuna variabila
hr_medical_disease_231,231,Alte imunodeficiente
hr_medical_disease_232,232,Sarcoidoza
hr_medical_disease_233,233,"Alte tulburari implicand sistemul imunitar, neclasificate la alte locuri"
hr_medical_disease_234,234,Sindromul insuficientei tiroide congenitale
hr_medical_disease_235,235,"Afectiuni tiroidiene si inrudite, legate de carenta in iod"
hr_medical_disease_236,236,Hipotiroidia prin carenta subclinica de iod
hr_medical_disease_237,237,Alte guse netoxice
hr_medical_disease_238,238,Tireotoxicoza (hipertiroidia)
hr_medical_disease_239,239,Tiroidita
hr_medical_disease_240,240,Alte afectiuni ale tiroidei
hr_medical_disease_241,241,Diabetul zaharat insulino-dependent
hr_medical_disease_242,242,Diabetul zaharat neinsulino-dependent
hr_medical_disease_243,243,Diabetul zaharat de malnutritie
hr_medical_disease_244,244,Alte forme de diabet zaharat
hr_medical_disease_245,245,Diabet zaharat fara precizare
hr_medical_disease_246,246,Coma hipoglicemica non-diabetica
hr_medical_disease_247,247,Alte tulburari ale secretiei pancreatice interne
hr_medical_disease_248,248,Hipoparatiroidia
hr_medical_disease_249,249,Hipoparatiroidia si alte boli ale glandei paratiroide
hr_medical_disease_250,250,Hipersecretia glandei hipofizare (pituitara)
hr_medical_disease_251,251,Hiposecretia si alte tulburari ale glandei hipofizare
hr_medical_disease_252,252,Sindromul Cushing
hr_medical_disease_253,253,Tulburari adreno-genitale
hr_medical_disease_254,254,Hiperaldosteronismul
hr_medical_disease_255,255,Alte tulburari ale glandei suprarenale
hr_medical_disease_256,256,Disfunctia ovariana
hr_medical_disease_257,257,Disfunctia testiculara
hr_medical_disease_258,258,Tulburarile pubertatii neclasate la alte locuri
hr_medical_disease_259,259,Disfunctiuni pluriglandurale
hr_medical_disease_260,260,Bolile timusului
hr_medical_disease_261,261,Alte tulburari endocrine
hr_medical_disease_262,262,Malnutritia proteino-energetica grava fara precizare
hr_medical_disease_263,263,Malnutritia proteino-energetica usoara sau moderata
hr_medical_disease_264,264,Intarzierea de dezvoltare datorita malnutritiei proteino-energetice
hr_medical_disease_265,265,"Malnutritia proteino-energetica, fara precizare"
hr_medical_disease_266,266,Avitaminoza A
hr_medical_disease_267,267,Carenta de tiamina
hr_medical_disease_268,268,Carenta in acid nicotinic (pelagra)
hr_medical_disease_269,269,Alte avitaminoze din grupa B
hr_medical_disease_270,270,Carenta de acid ascorbic
hr_medical_disease_271,271,Rahitismul evolutiv
hr_medical_disease_272,272,Carenta in vitamina D fara precizare
hr_medical_disease_273,273,Alte avitaminoze
hr_medical_disease_274,274,Carenta alimentara in calciu
hr_medical_disease_275,275,Carenta alimentara in seleniu
hr_medical_disease_276,276,Carenta in zinc
hr_medical_disease_277,277,Carenta in alte elemente nutritionale
hr_medical_disease_278,278,Alte carente nutritionale
hr_medical_disease_279,279,Obezitatea
hr_medical_disease_280,280,Alte excese de aport
hr_medical_disease_281,281,Fenilcetonuria
hr_medical_disease_282,282,Tulburari de metabolism ale acizilor aminati aromatici
hr_medical_disease_283,283,Alte tulburari de metabolism ale acizilor aminati
hr_medical_disease_284,284,Intoleranta la lactoza
hr_medical_disease_285,285,Alte tulburari de metabolism al hidratilor de carbon
hr_medical_disease_286,286,Tulburari de metabolism al sfingolipidelor si al altor lipide de rezerva
hr_medical_disease_287,287,Tulburari de metabolism al glicosiaminoglicani
hr_medical_disease_288,288,Tulburari de metabolism al glicoproteinelor
hr_medical_disease_289,289,Tulburari de metabolism al lipoproteinelor si alte lipidemii
hr_medical_disease_290,290,Tulburari de metabolism al purinelor si al pirimidinei
hr_medical_disease_291,291,Tulburari de metabolism al porfirinei si bilirubinei
hr_medical_disease_292,292,Tulburari de metabolism al mineralelor
hr_medical_disease_293,293,Fibroza chistica
hr_medical_disease_294,294,Amiloidoza
hr_medical_disease_295,295,Hipovolemia deshidratara
hr_medical_disease_296,296,Alte tulburari de echilibru acido-bazic hidric si electrolitic
hr_medical_disease_297,297,Alte tulburari de metabolism
hr_medical_disease_298,298,"Tulburari metabolice si endocrine dupa o prestatie medicala in vederea diagnosticului si tratamentului, neclasate in alte locuri"
hr_medical_disease_299,299,Dementa vasculara
hr_medical_disease_300,300,"Dementa fara precizare (presenila, senila)"
hr_medical_disease_301,301,"S+A2060indrom amnezic organic, neindus de alcool si alte substante psiho-afective"
hr_medical_disease_302,302,Delir neindus de alcool si alte substante psihoactive
hr_medical_disease_303,303,"Alte tulburari mentale datorate unei leziuni cerebrale, unei disfunctii cerebrale si unei afectiuni somatice"
hr_medical_disease_304,304,"Tulburari ale personalitatii si comportamentului datorate unei afectiuni, leziuni si disfunctii cerebrale"
hr_medical_disease_305,305,"Tulburare mentala organica sau simptomatica, fara precizare"
hr_medical_disease_306,306,Tulburari mentale si de comportament legate de consumul de alcool
hr_medical_disease_307,307,"Tulburari mentale si de comportament legate de consumul opiaceelor si derivatelor de cannabis, cocaina si halucinogene"
hr_medical_disease_308,308,Tulburari mentale si de comportament legate de consumul sedativelor sau hipnoticelor
hr_medical_disease_309,309,"Tulburari mentale si de comportament legate de consumul altor stimulente, inclusiv cofeina"
hr_medical_disease_310,310,Tulburari mentale si de comportament legate de consumul tutunului
hr_medical_disease_311,311,Tulburari mentale si de comportament legate de consumul solventilor volatili
hr_medical_disease_312,312,Schizofrenia
hr_medical_disease_313,313,Tulburare schizotipala
hr_medical_disease_314,314,Tulburari delirante persistente
hr_medical_disease_315,315,Tulburari psihotice acute si tranzitorii
hr_medical_disease_316,316,Tulburare deliranta indusa
hr_medical_disease_317,317,Tulburari schizoafective
hr_medical_disease_318,318,Alte tulburari psihotice neorganice
hr_medical_disease_319,319,Episod maniacal
hr_medical_disease_320,320,Tulburare afectiva bipolara
hr_medical_disease_321,321,Episod depresiv
hr_medical_disease_322,322,Tulburari ale dispozitiei afectivitatii
hr_medical_disease_323,323,Alte tulburari ale dispozitiei afectivitatii
hr_medical_disease_324,324,Tulburari ale dispoziitei afectivitatii fara precizare
hr_medical_disease_325,325,Tulburari anxioase
hr_medical_disease_326,326,Tulburare obsesionala-compulsiva
hr_medical_disease_327,327,Reactia la un factor de stress important si tulburari de adaptare
hr_medical_disease_328,328,Tulburari disociative (de conversie)
hr_medical_disease_329,329,Tulburari somatice
hr_medical_disease_330,330,Alte tulburari nevrotice
hr_medical_disease_331,331,Tulburari de alimentatie
hr_medical_disease_332,332,Tulburari de somn neorganice
hr_medical_disease_333,333,"Disfunctie sexuala, nedatorata unei tulburari sau boli organice"
hr_medical_disease_334,334,"Tulburari mentale si de comportament asociate cu puerperiu, necalsate la alte locuri"
hr_medical_disease_335,335,Factori psihologici si comportamentali asociati bolilor sau tulburari clasate la alte locuri
hr_medical_disease_336,336,Abuz de substanta nedeterminand dependenta
hr_medical_disease_337,337,sindroame comportamentale neprecizate asociate perturbarilor fiziologice si factorilor fizici
hr_medical_disease_338,338,Tulburari specifice ale personalitatii
hr_medical_disease_339,339,Tulburari de identitate sexuala si de preferinta sexuala
hr_medical_disease_340,340,Probleme psihologice si comportamentale asociate dezvoltarii sexuale si orientarii
hr_medical_disease_341,341,Alte tulburari ale personalitati si a comportamentului la adulti
hr_medical_disease_342,342,intarziere mentala uSoara
hr_medical_disease_343,343,intarziere mentala medie
hr_medical_disease_344,344,intarziere mentala grava
hr_medical_disease_345,345,intarziere mentala profunda
hr_medical_disease_346,346,Alte forme de intarziere mentala si fara precizare
hr_medical_disease_347,347,"Tulburari specifice de dezvoltarea vorbirii si limbajului, achizitiilor scolare"
hr_medical_disease_348,348,Tulburari specifice de dezvoltare motorie
hr_medical_disease_349,349,Alte tulburari ale dezvoltarii psihologice si fara precizare
hr_medical_disease_350,350,Tulburari hiperchinetice
hr_medical_disease_351,351,Tulburari de conduita
hr_medical_disease_352,352,Tulburari emotionale cu aparitia in special in copilarie
hr_medical_disease_353,353,"Tulburari ale functiei sociale, cu aparitia specifica in perioada copilariei si adolescentei"
hr_medical_disease_354,354,Alte tulburari de comportament si tulburari emotionale aparand de obicei in perioada copilariei si adolescentei
hr_medical_disease_355,355,Tulburare mentala fara alte indicatii
hr_medical_disease_356,356,"Meningita bacteriana, neclasata in alte locuri"
hr_medical_disease_357,357,Meningita datorita altor cauze si neprecizate
hr_medical_disease_358,358,"Encefalita, mielita, encefalomielita"
hr_medical_disease_359,359,Abces si granulom intracranian si intrarahidian
hr_medical_disease_360,360,Flebita si tromboflebita intracraniana si intrarahidiana
hr_medical_disease_361,361,Coreea Huntington
hr_medical_disease_362,362,Ataxia ereditara
hr_medical_disease_363,363,Amiotrofia spinala si sindroame inrudite
hr_medical_disease_364,364,Boala Parkinson
hr_medical_disease_365,365,Sindrom parkinsonian secundar
hr_medical_disease_366,366,Alte boli degenerative ale nucleilor centrali cenusii
hr_medical_disease_367,367,Alte sindroame extrapiramidale si tulburari de motricitate
hr_medical_disease_368,368,Boala Alzheimer
hr_medical_disease_369,369,"Alte afectiuni degenerative ale sistemului nervos, neclasate la alte locuri"
hr_medical_disease_370,370,Scleroza multipla
hr_medical_disease_371,371,Alte afectiuni demielinizante acute diseminate
hr_medical_disease_372,372,Alte afectiuni demielinizante ale sistemului nervos central
hr_medical_disease_373,373,Epilepsia
hr_medical_disease_374,374,Stare de rau epileptic
hr_medical_disease_375,375,sindroame de algii cefalice
hr_medical_disease_376,376,Accidente ischemice cerebrale tranzitorii si sindroame inrudite
hr_medical_disease_377,377,Tulburari de somn
hr_medical_disease_378,378,Afectiunile nervilor cranieni
hr_medical_disease_379,379,Afectiunile radacinilor si plexurilor nervoase
hr_medical_disease_380,380,Mononevrite
hr_medical_disease_381,381,Neuropatia ereditara si idiopatica
hr_medical_disease_382,382,Polinevrite inflamatorii
hr_medical_disease_383,383,Alte polinevrite
hr_medical_disease_384,384,Alte afectiuni ale sistemului nervos periferic
hr_medical_disease_385,385,Miastenia si alte afectiuni neuromusculare
hr_medical_disease_386,386,Afectiuni musculare primitive (Distrofia musculara Duchenne)
hr_medical_disease_387,387,Alte afectiuni musculare
hr_medical_disease_388,388,Paralizia cerebrala infantila
hr_medical_disease_389,389,Hemiplegia
hr_medical_disease_390,390,"Paraplegia, tetraplegia"
hr_medical_disease_391,391,Alte sindroame paralitice
hr_medical_disease_392,392,Afectiuni ale sistemului nervos autonom
hr_medical_disease_393,393,Hidrocefalia
hr_medical_disease_394,394,Encefalopatia toxica si alte afectiuni ale creierului
hr_medical_disease_395,395,Alte afectiuni ale maduvei spinarii
hr_medical_disease_396,396,Alte afectiuni ale sistemului nervos central
hr_medical_disease_397,397,Afectiunile sistemului nervos dupa un act medical in vederea diagnosticului si tratamentului neclasate la alte locuri
hr_medical_disease_398,398,Orgelet si chalazion
hr_medical_disease_399,399,Alte afectiuni ale pleoapei
hr_medical_disease_400,400,Afectiuni ale aparatului lacrimal
hr_medical_disease_401,401,Afectiuni ale orbitei
hr_medical_disease_402,402,Conjunctivita
hr_medical_disease_403,403,Alte afectiuni ale conjunctivei
hr_medical_disease_404,404,Afectiuni ale scleroticei
hr_medical_disease_405,405,Cheratita
hr_medical_disease_406,406,"Cicatrice, opacitati si alte afectiuni ale corneei"
hr_medical_disease_407,407,Iridociclita
hr_medical_disease_408,408,Alte afectiuni ale irisului si corpilor ciliari
hr_medical_disease_409,409,Cataracta senila
hr_medical_disease_410,410,Alte cataracte
hr_medical_disease_411,411,Alte afectiuni ale cristalinului
hr_medical_disease_412,412,Chorioretinita si alte afectiuni ale choroidei
hr_medical_disease_413,413,Dezlipirea si ruptura retinei
hr_medical_disease_414,414,Alte afectiuni retiniene
hr_medical_disease_415,415,Glaucomul
hr_medical_disease_416,416,Afectiuni ale corpului vitros
hr_medical_disease_417,417,Afectiuni ale globului ocular
hr_medical_disease_418,418,Nevrita optica
hr_medical_disease_419,419,Alte afectiuni ale nervului si cailor optice
hr_medical_disease_420,420,Strabism paralitic
hr_medical_disease_421,421,Alte anomalii de miscare binoculara
hr_medical_disease_422,422,Vicii de refractie si tulburari de acomodare
hr_medical_disease_423,423,Tulburari de vedere
hr_medical_disease_424,424,Cecitatea si scaderea vazului
hr_medical_disease_425,425,Nistagmus si alte miscari anormale
hr_medical_disease_426,426,Alte afectiuni ale ochiului si anexelor sale
hr_medical_disease_427,427,Afectiuni ale ochiului si anexelor sale in vederea dg si trat. neclasate la alte locuri
hr_medical_disease_428,428,Otita externa
hr_medical_disease_429,429,Alte afectiuni ale urechii externe
hr_medical_disease_430,430,Otita medie nesupurata
hr_medical_disease_431,431,Otita medie supurativa fara precizare
hr_medical_disease_432,432,"Inflamatia, obstructia si alte afectiuni ale trompei Eustachio"
hr_medical_disease_433,433,Mastoidita si afectiuni asociate
hr_medical_disease_434,434,Colesteatomul urechii medii
hr_medical_disease_435,435,Perforatia si alte afectiuni ale timpanului
hr_medical_disease_436,436,Alte afectiuni ale urechii medii si apofizei mastoide
hr_medical_disease_437,437,Otoscleroza
hr_medical_disease_438,438,Afectiunile functiei vestibulare si sindroame de vertij
hr_medical_disease_439,439,Alte boli ale urechii interne
hr_medical_disease_440,440,Surditate de transmisie si neurosenzoriala
hr_medical_disease_441,441,Alte pierderi ale auzului si surdomutitatea
hr_medical_disease_442,442,Otalgia si otoreea
hr_medical_disease_443,443,"Alte afectiuni ale urechii, neclasate la alte locuri"
hr_medical_disease_444,444,"Afectiuni dupa un act medical de dg. si trat. la nivelul urechii si apof. Mastoide, neclasate la alte locuri"
hr_medical_disease_445,445,Reumatismul articular acut fara mentionarea complicatiilor cardiace
hr_medical_disease_446,446,Reumatismul articular acut cu complicatii cardiace
hr_medical_disease_447,447,Coreeea reumatismala
hr_medical_disease_448,448,"Boli ale valvulei mitrale, reumatismale"
hr_medical_disease_449,449,"Boli ale valvulei aortice, reumatismale"
hr_medical_disease_450,450,"Boli ale valvulei tricuspide, reumatismale"
hr_medical_disease_451,451,Boli multiple valvulare
hr_medical_disease_452,452,Alte boli reumatice ale inimii
